

  **** Partial wave analysis (DPWA0) ******************************************


  Kinetic energy = 1.00000E+08 eV

      L       Phase(spin UP)     Phase(spin DOWN)
   10766      4.35965028E-02      4.36013792E-02
   10767      4.35916022E-02      4.35964779E-02
   10768      4.35867025E-02      4.35915773E-02
   10769      4.35818035E-02      4.35866775E-02
   10770      4.35769053E-02      4.35817786E-02
   10771      4.35720079E-02      4.35768804E-02
   10772      4.35671113E-02      4.35719830E-02
   10773      4.35622155E-02      4.35670864E-02
   10774      4.35573205E-02      4.35621906E-02
   10775      4.35524263E-02      4.35572956E-02
   10776      4.35475329E-02      4.35524014E-02
   10777      4.35426402E-02      4.35475080E-02
   10778      4.35377484E-02      4.35426154E-02
   10779      4.35328573E-02      4.35377235E-02
   10780      4.35279671E-02      4.35328325E-02
   10781      4.35230776E-02      4.35279422E-02
   10782      4.35181889E-02      4.35230528E-02
   10783      4.35133011E-02      4.35181641E-02
   10784      4.35084140E-02      4.35132762E-02
   10785      4.35035277E-02      4.35083891E-02
   10786      4.34986421E-02      4.35035028E-02
   10787      4.34937574E-02      4.34986173E-02
   10788      4.34888735E-02      4.34937326E-02
   10789      4.34839903E-02      4.34888487E-02
   10790      4.34791080E-02      4.34839655E-02
   10791      4.34742264E-02      4.34790832E-02
   10792      4.34693457E-02      4.34742016E-02
   10793      4.34644657E-02      4.34693208E-02
   10794      4.34595865E-02      4.34644409E-02
   10795      4.34547081E-02      4.34595617E-02
   10796      4.34498305E-02      4.34546833E-02
   10797      4.34449536E-02      4.34498057E-02
   10798      4.34400776E-02      4.34449288E-02
   10799      4.34352023E-02      4.34400528E-02
   10800      4.34303279E-02      4.34351775E-02
   10801      4.34254542E-02      4.34303031E-02
   10802      4.34205813E-02      4.34254294E-02
   10803      4.34157092E-02      4.34205565E-02
   10804      4.34108379E-02      4.34156844E-02
   10805      4.34059674E-02      4.34108131E-02
   10806      4.34010976E-02      4.34059426E-02
   10807      4.33962287E-02      4.34010729E-02
   10808      4.33913605E-02      4.33962039E-02
   10809      4.33864931E-02      4.33913358E-02
   10810      4.33816266E-02      4.33864684E-02
   10811      4.33767607E-02      4.33816018E-02
   10812      4.33718957E-02      4.33767360E-02
   10813      4.33670315E-02      4.33718710E-02
   10814      4.33621681E-02      4.33670068E-02
   10815      4.33573054E-02      4.33621433E-02
   10816      4.33524435E-02      4.33572807E-02
   10817      4.33475824E-02      4.33524188E-02
   10818      4.33427221E-02      4.33475577E-02
   10819      4.33378626E-02      4.33426974E-02
   10820      4.33330039E-02      4.33378379E-02
   10821      4.33281459E-02      4.33329792E-02
   10822      4.33232888E-02      4.33281212E-02
   10823      4.33184324E-02      4.33232641E-02
   10824      4.33135768E-02      4.33184077E-02
   10825      4.33087220E-02      4.33135521E-02
   10826      4.33038680E-02      4.33086973E-02
   10827      4.32990147E-02      4.33038433E-02
   10828      4.32941623E-02      4.32989900E-02
   10829      4.32893106E-02      4.32941376E-02
   10830      4.32844597E-02      4.32892859E-02
   10831      4.32796096E-02      4.32844350E-02
   10832      4.32747603E-02      4.32795849E-02
   10833      4.32699117E-02      4.32747356E-02
   10834      4.32650640E-02      4.32698871E-02
   10835      4.32602170E-02      4.32650393E-02
   10836      4.32553708E-02      4.32601923E-02
   10837      4.32505254E-02      4.32553462E-02
   10838      4.32456808E-02      4.32505008E-02
   10839      4.32408369E-02      4.32456561E-02
   10840      4.32359938E-02      4.32408123E-02
   10841      4.32311516E-02      4.32359692E-02
   10842      4.32263101E-02      4.32311269E-02
   10843      4.32214693E-02      4.32262854E-02
   10844      4.32166294E-02      4.32214447E-02
   10845      4.32117902E-02      4.32166048E-02
   10846      4.32069519E-02      4.32117656E-02
   10847      4.32021143E-02      4.32069273E-02
   10848      4.31972774E-02      4.32020897E-02
   10849      4.31924414E-02      4.31972529E-02
   10850      4.31876062E-02      4.31924168E-02
   10851      4.31827717E-02      4.31875816E-02
   10852      4.31779380E-02      4.31827471E-02
   10853      4.31731051E-02      4.31779134E-02
   10854      4.31682729E-02      4.31730805E-02
   10855      4.31634416E-02      4.31682484E-02
   10856      4.31586110E-02      4.31634170E-02
   10857      4.31537812E-02      4.31585864E-02
   10858      4.31489522E-02      4.31537566E-02
   10859      4.31441239E-02      4.31489276E-02
   10860      4.31392965E-02      4.31440994E-02
   10861      4.31344698E-02      4.31392719E-02
   10862      4.31296439E-02      4.31344453E-02
   10863      4.31248188E-02      4.31296194E-02
   10864      4.31199944E-02      4.31247942E-02
   10865      4.31151708E-02      4.31199699E-02
   10866      4.31103481E-02      4.31151463E-02
   10867      4.31055260E-02      4.31103235E-02
   10868      4.31007048E-02      4.31055015E-02
   10869      4.30958843E-02      4.31006803E-02
   10870      4.30910647E-02      4.30958598E-02
   10871      4.30862457E-02      4.30910402E-02
   10872      4.30814276E-02      4.30862213E-02
   10873      4.30766103E-02      4.30814031E-02
   10874      4.30717937E-02      4.30765858E-02
   10875      4.30669779E-02      4.30717692E-02
   10876      4.30621629E-02      4.30669534E-02
   10877      4.30573486E-02      4.30621384E-02
   10878      4.30525351E-02      4.30573241E-02
   10879      4.30477224E-02      4.30525107E-02
   10880      4.30429105E-02      4.30476980E-02
   10881      4.30380994E-02      4.30428861E-02
   10882      4.30332890E-02      4.30380749E-02
   10883      4.30284794E-02      4.30332646E-02
   10884      4.30236706E-02      4.30284550E-02
   10885      4.30188625E-02      4.30236461E-02
   10886      4.30140553E-02      4.30188381E-02
   10887      4.30092488E-02      4.30140308E-02
   10888      4.30044431E-02      4.30092243E-02
   10889      4.29996381E-02      4.30044186E-02
   10890      4.29948339E-02      4.29996137E-02
   10891      4.29900305E-02      4.29948095E-02
   10892      4.29852279E-02      4.29900061E-02
   10893      4.29804261E-02      4.29852035E-02
   10894      4.29756250E-02      4.29804016E-02
   10895      4.29708247E-02      4.29756006E-02
   10896      4.29660251E-02      4.29708003E-02
   10897      4.29612264E-02      4.29660007E-02
   10898      4.29564284E-02      4.29612020E-02
   10899      4.29516312E-02      4.29564040E-02
   10900      4.29468347E-02      4.29516068E-02
   10901      4.29420391E-02      4.29468103E-02
   10902      4.29372442E-02      4.29420147E-02
   10903      4.29324500E-02      4.29372198E-02
   10904      4.29276567E-02      4.29324257E-02
   10905      4.29228641E-02      4.29276323E-02
   10906      4.29180723E-02      4.29228397E-02
   10907      4.29132812E-02      4.29180479E-02
   10908      4.29084910E-02      4.29132569E-02
   10909      4.29037015E-02      4.29084666E-02
   10910      4.28989127E-02      4.29036771E-02
   10911      4.28941248E-02      4.28988884E-02
   10912      4.28893376E-02      4.28941004E-02
   10913      4.28845512E-02      4.28893133E-02
   10914      4.28797655E-02      4.28845268E-02
   10915      4.28749807E-02      4.28797412E-02
   10916      4.28701965E-02      4.28749563E-02
   10917      4.28654132E-02      4.28701722E-02
   10918      4.28606306E-02      4.28653889E-02
   10919      4.28558488E-02      4.28606063E-02
   10920      4.28510678E-02      4.28558245E-02
   10921      4.28462876E-02      4.28510435E-02
   10922      4.28415081E-02      4.28462633E-02
   10923      4.28367293E-02      4.28414838E-02
   10924      4.28319514E-02      4.28367051E-02
   10925      4.28271742E-02      4.28319271E-02
   10926      4.28223978E-02      4.28271499E-02
   10927      4.28176221E-02      4.28223735E-02
   10928      4.28128473E-02      4.28175979E-02
   10929      4.28080732E-02      4.28128230E-02
   10930      4.28032998E-02      4.28080489E-02
   10931      4.27985272E-02      4.28032755E-02
   10932      4.27937554E-02      4.27985030E-02
   10933      4.27889844E-02      4.27937312E-02
   10934      4.27842141E-02      4.27889601E-02
   10935      4.27794446E-02      4.27841899E-02
   10936      4.27746759E-02      4.27794203E-02
   10937      4.27699079E-02      4.27746516E-02
   10938      4.27651407E-02      4.27698836E-02
   10939      4.27603742E-02      4.27651164E-02
   10940      4.27556086E-02      4.27603500E-02
   10941      4.27508436E-02      4.27555843E-02
   10942      4.27460795E-02      4.27508194E-02
   10943      4.27413161E-02      4.27460553E-02
   10944      4.27365535E-02      4.27412919E-02
   10945      4.27317917E-02      4.27365293E-02
   10946      4.27270306E-02      4.27317675E-02
   10947      4.27222703E-02      4.27270064E-02
   10948      4.27175107E-02      4.27222461E-02
   10949      4.27127519E-02      4.27174865E-02
   10950      4.27079939E-02      4.27127277E-02
   10951      4.27032366E-02      4.27079697E-02
   10952      4.26984802E-02      4.27032125E-02
   10953      4.26937244E-02      4.26984560E-02
   10954      4.26889695E-02      4.26937002E-02
   10955      4.26842153E-02      4.26889453E-02
   10956      4.26794618E-02      4.26841911E-02
   10957      4.26747091E-02      4.26794377E-02
   10958      4.26699572E-02      4.26746850E-02
   10959      4.26652061E-02      4.26699331E-02
   10960      4.26604557E-02      4.26651819E-02
   10961      4.26557061E-02      4.26604316E-02
   10962      4.26509572E-02      4.26556819E-02
   10963      4.26462091E-02      4.26509331E-02
   10964      4.26414618E-02      4.26461850E-02
   10965      4.26367152E-02      4.26414377E-02
   10966      4.26319694E-02      4.26366911E-02
   10967      4.26272244E-02      4.26319453E-02
   10968      4.26224801E-02      4.26272002E-02
   10969      4.26177366E-02      4.26224560E-02
   10970      4.26129938E-02      4.26177124E-02
   10971      4.26082518E-02      4.26129697E-02
   10972      4.26035106E-02      4.26082277E-02
   10973      4.25987701E-02      4.26034865E-02
   10974      4.25940304E-02      4.25987460E-02
   10975      4.25892914E-02      4.25940063E-02
   10976      4.25845532E-02      4.25892673E-02
   10977      4.25798158E-02      4.25845291E-02
   10978      4.25750791E-02      4.25797917E-02
   10979      4.25703432E-02      4.25750550E-02
   10980      4.25656080E-02      4.25703191E-02
   10981      4.25608736E-02      4.25655840E-02
   10982      4.25561400E-02      4.25608496E-02
   10983      4.25514071E-02      4.25561159E-02
   10984      4.25466750E-02      4.25513831E-02
   10985      4.25419436E-02      4.25466509E-02
   10986      4.25372130E-02      4.25419196E-02
   10987      4.25324832E-02      4.25371890E-02
   10988      4.25277541E-02      4.25324592E-02
   10989      4.25230258E-02      4.25277301E-02
   10990      4.25182982E-02      4.25230018E-02
   10991      4.25135714E-02      4.25182742E-02
   10992      4.25088454E-02      4.25135474E-02
   10993      4.25041201E-02      4.25088214E-02
   10994      4.24993956E-02      4.25040961E-02
   10995      4.24946718E-02      4.24993715E-02
   10996      4.24899488E-02      4.24946478E-02
   10997      4.24852265E-02      4.24899248E-02
   10998      4.24805050E-02      4.24852025E-02
   10999      4.24757843E-02      4.24804810E-02
   11000      4.24710643E-02      4.24757603E-02
   11001      4.24663451E-02      4.24710403E-02
   11002      4.24616266E-02      4.24663211E-02
   11003      4.24569089E-02      4.24616026E-02
   11004      4.24521919E-02      4.24568849E-02
   11005      4.24474757E-02      4.24521679E-02
   11006      4.24427602E-02      4.24474517E-02
   11007      4.24380456E-02      4.24427363E-02
   11008      4.24333316E-02      4.24380216E-02
   11009      4.24286184E-02      4.24333077E-02
   11010      4.24239060E-02      4.24285945E-02
   11011      4.24191943E-02      4.24238821E-02
   11012      4.24144834E-02      4.24191704E-02
   11013      4.24097733E-02      4.24144595E-02
   11014      4.24050639E-02      4.24097493E-02
   11015      4.24003552E-02      4.24050399E-02
   11016      4.23956473E-02      4.24003313E-02
   11017      4.23909402E-02      4.23956234E-02
   11018      4.23862338E-02      4.23909162E-02
   11019      4.23815281E-02      4.23862098E-02
   11020      4.23768233E-02      4.23815042E-02
   11021      4.23721191E-02      4.23767993E-02
   11022      4.23674158E-02      4.23720952E-02
   11023      4.23627131E-02      4.23673919E-02
   11024      4.23580113E-02      4.23626892E-02
   11025      4.23533102E-02      4.23579874E-02
   11026      4.23486098E-02      4.23532863E-02
   11027      4.23439102E-02      4.23485859E-02
   11028      4.23392113E-02      4.23438863E-02
   11029      4.23345132E-02      4.23391875E-02
   11030      4.23298159E-02      4.23344894E-02
   11031      4.23251193E-02      4.23297920E-02
   11032      4.23204234E-02      4.23250954E-02
   11033      4.23157283E-02      4.23203996E-02
   11034      4.23110340E-02      4.23157045E-02
   11035      4.23063404E-02      4.23110101E-02
   11036      4.23016476E-02      4.23063166E-02
   11037      4.22969555E-02      4.23016237E-02
   11038      4.22922642E-02      4.22969316E-02
   11039      4.22875736E-02      4.22922403E-02
   11040      4.22828837E-02      4.22875497E-02
   11041      4.22781947E-02      4.22828599E-02
   11042      4.22735063E-02      4.22781708E-02
   11043      4.22688187E-02      4.22734825E-02
   11044      4.22641319E-02      4.22687949E-02
   11045      4.22594458E-02      4.22641081E-02
   11046      4.22547605E-02      4.22594220E-02
   11047      4.22500759E-02      4.22547367E-02
   11048      4.22453921E-02      4.22500521E-02
   11049      4.22407090E-02      4.22453683E-02
   11050      4.22360267E-02      4.22406852E-02
   11051      4.22313451E-02      4.22360029E-02
